latitude;longitude;acq_date
-3.0088;120.2033;06/03/2017
-2.5776;121.3831;06/03/2017
-3.0073;120.1937;06/03/2017
-2.5798;121.3765;06/03/2017
-2.578;121.3889;06/03/2017
1.4544;125.1906;06/03/2017
-3.7692;120.1231;07/03/2017
-3.9812;120.3005;09/03/2017
-3.9784;120.2808;09/03/2017
-3.9794;120.294;09/03/2017
-1.4314;119.5493;11/03/2017
-2.7957;120.1081;11/03/2017
-4.5814;121.9666;11/03/2017
-1.8758;120.2723;15/03/2017
1.0394;120.8254;16/03/2017
-2.5781;121.3745;16/03/2017
-2.5834;121.3813;16/03/2017
-2.5826;121.4071;16/03/2017
-3.0081;120.2012;16/03/2017
-2.5777;121.3813;17/03/2017
-1.3269;121.6646;17/03/2017
-1.2329;122.9896;17/03/2017
-1.2353;122.9833;17/03/2017
-2.5812;121.3854;17/03/2017
0.8308;123.5097;17/03/2017
-1.3248;122.4474;17/03/2017
-3.9313;119.7971;18/03/2017
-1.3301;122.4516;19/03/2017
-2.5715;121.3874;19/03/2017
-1.3228;122.4569;19/03/2017
-2.5711;121.3758;20/03/2017
-4.1285;120.0289;20/03/2017
-2.9692;119.9001;20/03/2017
-2.5816;121.3777;20/03/2017
-2.1741;121.399;20/03/2017
-2.703;121.9462;20/03/2017
-2.5803;121.3867;20/03/2017
-2.8287;122.1618;20/03/2017
-2.7119;121.9475;20/03/2017
-2.1728;121.4079;20/03/2017
-0.2608;119.9767;20/03/2017
-1.4032;121.6408;20/03/2017
-2.5797;121.3722;22/03/2017
-2.5778;121.385;22/03/2017
-1.5201;122.2699;24/03/2017
-1.878;121.1129;24/03/2017
-3.9228;122.2092;24/03/2017
-3.9256;122.1896;24/03/2017
-3.9239;122.1942;24/03/2017
-0.8093;123.1441;24/03/2017
-0.9517;122.7829;24/03/2017
-1.8847;121.1089;24/03/2017
0.713;122.5713;24/03/2017
0.7359;124.3115;24/03/2017
-1.3304;122.4488;24/03/2017
-3.8161;119.602;25/03/2017
-5.5711;120.0836;25/03/2017
-3.7333;120.3705;25/03/2017
-3.7348;120.3598;25/03/2017
-2.5727;121.3904;26/03/2017
-2.571;121.3787;26/03/2017
-2.5796;121.3798;28/03/2017
-2.5767;121.3859;28/03/2017
1.4454;125.1315;29/03/2017
-1.1464;121.2937;29/03/2017
-2.5782;121.3839;29/03/2017
-3.781;119.9074;29/03/2017
-1.2005;121.5693;29/03/2017
-2.5772;121.3839;31/03/2017
1.0455;120.819;31/03/2017
-2.8333;122.1645;31/03/2017
-4.5451;120.3247;31/03/2017
-3.6685;121.9383;31/03/2017
-2.5797;121.3729;31/03/2017
-2.5775;121.3887;31/03/2017
-0.3943;120.004;31/03/2017
-0.3969;119.9864;31/03/2017
-2.5847;121.3803;01/04/2017
-1.3956;120.7582;03/04/2017
-1.3941;120.7526;03/04/2017
-3.8298;119.5913;03/04/2017
-1.22;121.6003;03/04/2017
-2.577;121.3853;05/04/2017
-2.5754;121.3746;05/04/2017
-2.578;121.3888;05/04/2017
-2.5793;121.3798;05/04/2017
-5.5644;120.0372;07/04/2017
-2.8311;122.1589;07/04/2017
-4.873;122.4808;07/04/2017
-2.5766;121.3926;08/04/2017
-1.617;120.1799;08/04/2017
-1.6142;120.1987;08/04/2017
-1.9856;119.3015;08/04/2017
-2.5864;121.3763;08/04/2017
-1.99;119.2966;08/04/2017
1.0398;120.8245;09/04/2017
-1.4913;123.4272;09/04/2017
-1.4892;123.4416;09/04/2017
0.4992;122.746;09/04/2017
-2.5769;121.391;11/04/2017
0.8283;122.7332;11/04/2017
1.4508;125.1912;11/04/2017
0.8295;122.726;11/04/2017
0.4186;124.189;12/04/2017
-1.2072;121.396;12/04/2017
-5.4624;122.6107;12/04/2017
-3.758;119.5428;12/04/2017
-2.1032;119.2062;12/04/2017
-3.8699;119.6034;12/04/2017
-1.6969;119.4189;12/04/2017
-1.1057;121.556;12/04/2017
-1.1995;121.5479;12/04/2017
0.5572;120.369;12/04/2017
-3.9299;119.7999;14/04/2017
-1.9748;121.0743;14/04/2017
-1.7331;119.4579;14/04/2017
-1.028;121.7079;14/04/2017
-1.3021;122.0557;14/04/2017
-1.7224;119.4565;14/04/2017
-1.2322;121.6317;14/04/2017
-1.3487;121.2863;14/04/2017
-3.7143;122.2928;14/04/2017
-1.1458;120.1489;14/04/2017
-1.1454;120.1541;14/04/2017
-2.8328;122.155;14/04/2017
-1.9763;121.0638;14/04/2017
1.05;121.511;14/04/2017
0.5215;121.9356;14/04/2017
1.0423;120.8206;16/04/2017
-2.5796;121.3681;16/04/2017
-2.5857;121.3753;16/04/2017
0.3806;123.4825;16/04/2017
-2.5773;121.3842;16/04/2017
-2.5787;121.3806;16/04/2017
-2.5822;121.3664;17/04/2017
-1.8226;121.5634;17/04/2017
-2.1041;121.3637;17/04/2017
1.4443;125.1269;18/04/2017
1.043;120.8257;19/04/2017
-2.5749;121.3762;19/04/2017
-2.5399;121.0905;19/04/2017
-1.3125;119.3431;19/04/2017
-2.5792;121.3699;19/04/2017
-2.5817;121.3878;19/04/2017
-2.5775;121.3941;19/04/2017
-1.325;119.3414;19/04/2017
-2.5826;121.3825;20/04/2017
1.0438;120.8253;21/04/2017
-2.8353;122.16;21/04/2017
-3.9255;119.7992;21/04/2017
-2.8251;122.1615;21/04/2017
-2.5381;121.0873;21/04/2017
-1.6375;119.3421;21/04/2017
-2.6954;120.366;21/04/2017
-1.9445;121.0499;21/04/2017
-2.8722;121.1841;21/04/2017
-1.9432;121.059;21/04/2017
0.8309;123.6038;21/04/2017
0.9969;121.4073;21/04/2017
-2.5827;121.3415;21/04/2017
-2.5792;121.3647;21/04/2017
-2.5811;121.382;21/04/2017
-2.5758;121.3867;21/04/2017
-2.5843;121.3599;21/04/2017
-2.5773;121.3646;21/04/2017
-2.5799;121.3828;21/04/2017
-2.5676;121.3843;21/04/2017
-2.5832;121.3751;22/04/2017
-2.58;121.3652;22/04/2017
1.0363;120.8226;23/04/2017
-2.5749;121.3803;25/04/2017
-2.5853;121.3786;25/04/2017
-3.2538;121.6851;25/04/2017
1.0379;120.8259;26/04/2017
-0.9326;121.6764;26/04/2017
-3.0088;120.1949;26/04/2017
-2.5766;121.3781;26/04/2017
-2.583;121.3718;26/04/2017
-2.8724;121.5376;26/04/2017
-3.7668;119.5236;26/04/2017
-2.8705;121.5504;26/04/2017
-4.5728;122.033;27/04/2017
-4.5764;122.0254;27/04/2017
1.0438;120.8221;28/04/2017
0.4881;120.8962;28/04/2017
1.0383;120.8179;28/04/2017
1.4479;125.1802;29/04/2017
1.2829;121.0274;30/04/2017
-1.3123;122.034;30/04/2017
-2.5797;121.3873;30/04/2017
-2.5764;121.376;30/04/2017
-2.5821;121.3706;30/04/2017
-2.5795;121.3745;01/05/2017
-2.5835;121.3683;01/05/2017
-1.4915;123.3939;02/05/2017
0.0241;120.0763;02/05/2017
0.0217;120.0595;02/05/2017
-2.581;121.3789;02/05/2017
-2.572;121.3801;02/05/2017
-2.5812;121.3899;03/05/2017
-2.5761;121.3829;03/05/2017
-2.588;121.3755;04/05/2017
-2.5843;121.3796;04/05/2017
1.0222;121.5468;04/05/2017
0.7371;124.3165;05/05/2017
0.7465;122.4875;05/05/2017
-2.5876;121.3788;05/05/2017
-2.5754;121.38;05/05/2017
-2.5858;121.3834;05/05/2017
-2.5778;121.3714;05/05/2017
-2.5873;121.373;05/05/2017
-1.8716;121.0339;05/05/2017
-2.5762;121.3818;05/05/2017
1.4477;125.1805;06/05/2017
1.0175;121.7096;07/05/2017
-2.5818;121.3724;07/05/2017
-2.5721;121.3736;07/05/2017
-2.5737;121.3843;07/05/2017
-2.5857;121.3767;07/05/2017
-2.5834;121.3831;07/05/2017
-2.5749;121.3791;07/05/2017
-2.5776;121.3975;07/05/2017
-2.5815;121.3918;07/05/2017
-2.5789;121.3734;07/05/2017
-4.5461;120.3204;09/05/2017
-2.5844;121.3799;09/05/2017
-2.3675;119.5617;09/05/2017
-2.5754;121.3813;09/05/2017
-2.5831;121.371;09/05/2017
-2.5741;121.3723;09/05/2017
-2.58;121.3821;09/05/2017
-2.5818;121.3694;09/05/2017
-2.5695;121.3803;09/05/2017
-2.577;121.3794;09/05/2017
1.4449;125.1863;11/05/2017
-1.3976;120.7539;14/05/2017
-2.5799;121.3846;14/05/2017
-2.5817;121.3599;14/05/2017
-2.5801;121.3684;16/05/2017
-2.5787;121.3786;16/05/2017
1.4515;125.1833;18/05/2017
1.4502;125.1924;18/05/2017
1.0405;120.8241;18/05/2017
-1.5176;122.2677;18/05/2017
-2.5736;121.3834;18/05/2017
-2.5722;121.3742;18/05/2017
-2.5813;121.3729;18/05/2017
-2.5826;121.3822;18/05/2017
-3.9014;122.4215;18/05/2017
-2.5744;121.3864;21/05/2017
-2.5838;121.3779;21/05/2017
-2.5681;121.3794;21/05/2017
0.7212;122.5165;22/05/2017
-1.7613;120.7519;23/05/2017
-4.4404;122.2417;23/05/2017
-3.7174;122.2803;23/05/2017
-3.9088;122.4205;23/05/2017
-2.5783;121.3669;23/05/2017
-2.58;121.3834;23/05/2017
1.5373;124.9085;25/05/2017
1.3044;124.9116;25/05/2017
1.4474;125.1857;25/05/2017
0.5273;122.1119;25/05/2017
-2.5767;121.3772;25/05/2017
-2.5762;121.3759;25/05/2017
-2.5777;121.3867;25/05/2017
-2.5813;121.3869;26/05/2017
-2.5825;121.3809;26/05/2017
1.0359;120.8252;27/05/2017
-2.5865;121.3711;27/05/2017
-2.5774;121.3799;27/05/2017
-2.5787;121.3708;27/05/2017
-2.5779;121.3874;27/05/2017
-2.5766;121.3785;27/05/2017
-3.0016;120.2027;28/05/2017
-2.5746;121.3817;30/05/2017
-2.5854;121.3805;30/05/2017
1.4536;125.1908;01/06/2017
1.3013;124.9088;01/06/2017
-5.4615;122.6088;01/06/2017
-2.5824;121.3821;01/06/2017
-2.7063;119.178;08/06/2017
-2.5767;121.3756;10/06/2017
-2.5781;121.3845;10/06/2017
0.5673;122.345;10/06/2017
0.5658;122.335;10/06/2017
-2.5791;121.3821;18/06/2017
-2.5832;121.3763;18/06/2017
1.4488;125.1761;19/06/2017
1.4474;125.1852;19/06/2017
1.043;120.8258;19/06/2017
-2.5845;121.3755;19/06/2017
-2.5754;121.3767;19/06/2017
-2.5768;121.386;19/06/2017
1.4459;125.1909;21/06/2017
-2.5776;121.3817;23/06/2017
-2.5794;121.3689;23/06/2017
-2.5811;121.3562;23/06/2017
-2.5835;121.3834;23/06/2017
-2.5695;121.3703;23/06/2017
-2.5728;121.3752;23/06/2017
-2.575;121.3904;23/06/2017
-2.5719;121.3855;23/06/2017
1.0385;120.8215;24/06/2017
-3.0219;121.6758;24/06/2017
-2.58;121.3775;24/06/2017
-2.4554;121.1448;24/06/2017
-2.5799;121.3743;24/06/2017
-2.5889;121.3755;24/06/2017
-2.5835;121.3835;24/06/2017
-2.5774;121.3764;24/06/2017
1.5409;124.901;26/06/2017
1.5393;124.9041;28/06/2017
1.4499;125.1969;28/06/2017
-0.9479;122.7909;28/06/2017
1.2447;121.3673;28/06/2017
1.2476;121.3867;28/06/2017
0.8501;124.1099;28/06/2017
-2.577;121.3703;28/06/2017
-2.5783;121.3792;28/06/2017
-2.5694;121.3805;28/06/2017
-2.5795;121.3768;02/07/2017
-2.5855;121.3722;03/07/2017
-2.5723;121.3871;04/07/2017
-2.5779;121.3813;04/07/2017
1.4511;125.1944;05/07/2017
1.5405;124.9009;05/07/2017
1.0441;120.8248;05/07/2017
-2.5786;121.3797;05/07/2017
-2.5771;121.3698;05/07/2017
-2.362;119.5985;05/07/2017
-0.948;122.7901;05/07/2017
-2.5832;121.3787;05/07/2017
-2.5737;121.3772;05/07/2017
-2.5847;121.3685;05/07/2017
-2.5733;121.3798;05/07/2017
-2.5824;121.3785;05/07/2017
-3.2694;121.7028;06/07/2017
-2.5789;121.3902;07/07/2017
-2.5875;121.3654;07/07/2017
-2.5813;121.3854;07/07/2017
-2.5799;121.3756;07/07/2017
-1.3932;120.7504;08/07/2017
-1.0266;121.8555;08/07/2017
-3.9499;120.0963;08/07/2017
-2.5873;121.3802;08/07/2017
-2.5778;121.3786;08/07/2017
-2.5835;121.3719;09/07/2017
-2.5849;121.3771;09/07/2017
-2.5744;121.3684;09/07/2017
-2.5726;121.3811;09/07/2017
-2.5833;121.3823;09/07/2017
-2.5851;121.3696;09/07/2017
1.0403;120.818;10/07/2017
0.6447;122.4712;10/07/2017
-2.9004;121.5329;10/07/2017
-2.5758;121.366;11/07/2017
-2.5829;121.3717;11/07/2017
-2.5792;121.3788;12/07/2017
-2.571;121.3909;12/07/2017
-2.5814;121.3729;12/07/2017
-2.583;121.3838;12/07/2017
-2.5694;121.3801;12/07/2017
-2.5808;121.3897;12/07/2017
-3.449;119.0697;13/07/2017
-2.5792;121.3801;14/07/2017
-2.587;121.379;15/07/2017
-2.5731;121.3803;15/07/2017
-5.5444;119.3241;15/07/2017
-5.5535;119.3254;15/07/2017
-3.9503;119.9011;15/07/2017
-2.5879;121.3706;15/07/2017
-2.5819;121.3768;15/07/2017
-2.586;121.3835;15/07/2017
-2.5838;121.3641;15/07/2017
-2.5825;121.3705;22/07/2017
-2.5773;121.3767;22/07/2017
-2.573;121.3758;23/07/2017
-2.574;121.3754;24/07/2017
-2.5863;121.3741;24/07/2017
-1.8711;121.1585;24/07/2017
-1.5478;120.4009;24/07/2017
-0.9023;119.8738;25/07/2017
0.6143;122.4434;26/07/2017
1.5407;124.9027;28/07/2017
-0.7993;122.3651;28/07/2017
0.638;122.5568;28/07/2017
-2.582;121.3828;28/07/2017
-2.5839;121.3699;28/07/2017
-2.5827;121.3849;28/07/2017
-2.5811;121.3741;28/07/2017
-2.573;121.3861;28/07/2017
-2.5714;121.3754;28/07/2017
-2.5868;121.36;29/07/2017
-2.5835;121.3825;29/07/2017
-2.5805;121.364;29/07/2017
-2.5938;121.3668;29/07/2017
1.0425;120.8215;30/07/2017
1.1711;124.5734;30/07/2017
1.0438;120.8244;31/07/2017
1.0425;120.8284;02/08/2017
-5.3287;119.4578;02/08/2017
-5.2613;119.4565;02/08/2017
-2.5786;121.3729;02/08/2017
-2.3083;119.1469;02/08/2017
-2.5876;121.3743;02/08/2017
-2.5863;121.3833;02/08/2017
-1.7638;120.7643;02/08/2017
-4.6026;121.93;04/08/2017
-4.3227;122.4142;04/08/2017
-2.5823;121.3781;04/08/2017
-4.5397;121.8401;04/08/2017
0.9672;122.5303;04/08/2017
-2.5831;121.3678;05/08/2017
-1.281;121.6879;06/08/2017
-1.2825;121.6977;06/08/2017
-4.569;121.6246;06/08/2017
-4.5598;121.626;06/08/2017
-3.004;120.1864;06/08/2017
-4.1135;122.586;06/08/2017
1.0424;121.4152;06/08/2017
0.8633;123.4362;06/08/2017
-3.9038;122.4224;06/08/2017
-2.576;121.3821;08/08/2017
-3.0086;120.199;08/08/2017
-2.5876;121.38;08/08/2017
-2.5828;121.364;08/08/2017
-2.5802;121.382;08/08/2017
-2.5815;121.373;08/08/2017
-2.583;121.3796;08/08/2017
-2.5736;121.3811;08/08/2017
-2.5816;121.3698;08/08/2017
-1.5098;120.381;09/08/2017
-4.2509;120.03;09/08/2017
-2.5764;121.3783;09/08/2017
-2.5971;121.4611;09/08/2017
-2.5734;121.3755;10/08/2017
-2.5803;121.3889;11/08/2017
-2.5837;121.3664;11/08/2017
-2.8314;122.1632;13/08/2017
-2.5765;121.375;13/08/2017
-4.5887;121.6577;13/08/2017
-2.5833;121.3788;13/08/2017
-2.5747;121.3834;13/08/2017
-2.5788;121.3872;14/08/2017
-2.5823;121.3648;14/08/2017
1.5404;124.9049;20/08/2017
1.0422;120.8174;20/08/2017
-2.83;122.1572;20/08/2017
-2.8314;122.167;20/08/2017
-4.4668;122.0708;20/08/2017
-5.436;119.6746;20/08/2017
0.6146;122.5336;20/08/2017
-5.4789;119.6399;22/08/2017
1.5375;124.8958;22/08/2017
1.5388;124.9049;22/08/2017
0.7795;124.1086;22/08/2017
1.4854;124.8563;22/08/2017
-4.5614;121.6789;25/08/2017
-4.1016;122.0266;25/08/2017
-5.141;119.747;25/08/2017
-3.4448;119.0606;25/08/2017
1.0194;121.5307;27/08/2017
-2.8355;122.1631;27/08/2017
-4.535;122.0602;27/08/2017
-4.2674;119.6626;27/08/2017
-2.8367;122.156;27/08/2017
-4.6186;121.9248;27/08/2017
-4.544;122.0615;27/08/2017
-2.349;119.5848;27/08/2017
-2.4712;119.5088;27/08/2017
-2.5747;121.3904;28/08/2017
-2.5776;121.3694;28/08/2017
1.54;124.9023;29/08/2017
1.0368;120.8238;29/08/2017
-2.5745;121.3819;29/08/2017
-4.5486;121.5877;29/08/2017
-5.3054;122.7365;29/08/2017
-2.836;122.155;29/08/2017
-4.8211;122.6264;29/08/2017
0.53;121.4203;29/08/2017
0.8076;122.7837;29/08/2017
-2.5772;121.3824;29/08/2017
-4.2533;119.663;30/08/2017
1.5406;124.9008;31/08/2017
-2.5768;121.3881;31/08/2017
-5.2172;122.5911;31/08/2017
-2.575;121.3763;31/08/2017
-5.5178;119.4993;31/08/2017
-4.4802;122.0631;31/08/2017
-1.6852;119.8262;31/08/2017
-2.5802;121.3705;31/08/2017
-2.6019;119.5632;31/08/2017
-4.4809;122.0774;31/08/2017
-2.583;121.3854;31/08/2017
-2.5747;121.38;31/08/2017
-2.576;121.3889;31/08/2017
-5.5393;119.9614;01/09/2017
0.5361;122.464;02/09/2017
0.5338;122.4427;02/09/2017
0.5378;122.4708;02/09/2017
-3.9059;122.4179;02/09/2017
-2.5814;121.3794;02/09/2017
-2.5719;121.3782;02/09/2017
-2.5704;121.3883;02/09/2017
-2.58;121.3895;02/09/2017
-2.5698;121.3922;02/09/2017
-2.5681;121.3802;02/09/2017
-2.5801;121.3904;02/09/2017
-2.5784;121.3787;02/09/2017
0.8839;123.0976;03/09/2017
-2.5837;121.3898;03/09/2017
-2.5728;121.391;03/09/2017
-2.5709;121.3772;03/09/2017
-2.5817;121.3759;03/09/2017
0.5347;123.0566;03/09/2017
-4.0393;119.7925;03/09/2017
-5.5254;120.2686;03/09/2017
-3.2124;120.2387;03/09/2017
-3.2548;120.199;03/09/2017
-2.5732;121.3785;04/09/2017
-2.5772;121.3897;04/09/2017
-2.5795;121.3737;04/09/2017
-2.5732;121.4017;04/09/2017
-2.5725;121.3865;04/09/2017
-2.5701;121.3819;04/09/2017
1.791;125.1493;05/09/2017
1.5413;124.9013;05/09/2017
-2.4173;119.7286;05/09/2017
-2.5792;121.3856;05/09/2017
-1.6888;119.9099;05/09/2017
-2.6225;120.8673;05/09/2017
-2.5701;121.3868;05/09/2017
-2.5687;121.3776;05/09/2017
-2.1165;120.1248;05/09/2017
-2.6545;121.1485;05/09/2017
-2.6558;121.1574;05/09/2017
-1.6875;119.9009;05/09/2017
-1.5285;121.1953;05/09/2017
-2.416;119.7194;05/09/2017
-2.5778;121.3763;05/09/2017
-5.3561;122.6539;05/09/2017
-2.5835;121.3874;05/09/2017
-2.859;121.7343;05/09/2017
-4.0885;122.9705;05/09/2017
-2.9337;120.2084;05/09/2017
-5.4347;119.6165;05/09/2017
-5.4329;119.6296;05/09/2017
-2.5651;121.2202;05/09/2017
-2.9213;120.1449;05/09/2017
-2.5739;121.3863;05/09/2017
-3.9088;122.4187;05/09/2017
-3.1636;119.4664;05/09/2017
-2.5754;121.3761;05/09/2017
-2.5684;121.2156;05/09/2017
-2.585;121.3773;05/09/2017
-2.5669;121.2259;05/09/2017
-1.703;120.8229;05/09/2017
-1.7439;120.7559;05/09/2017
-1.7052;120.8179;05/09/2017
0.535;122.487;05/09/2017
-1.8378;121.0252;05/09/2017
-1.8028;120.7649;05/09/2017
-1.7981;120.7976;05/09/2017
-1.9956;120.7868;05/09/2017
0.7174;122.2865;05/09/2017
-2.4418;119.7128;05/09/2017
0.5291;122.0005;05/09/2017
-2.5934;119.6033;05/09/2017
-2.1201;120.1213;05/09/2017
-2.211;120.3436;05/09/2017
0.9989;122.4542;05/09/2017
1.0002;122.4631;05/09/2017
0.9514;122.5068;05/09/2017
-1.1348;121.433;05/09/2017
-1.1361;121.4238;05/09/2017
-2.428;119.5532;05/09/2017
-1.2757;121.6657;05/09/2017
-1.2824;121.6856;05/09/2017
-1.5118;119.7229;05/09/2017
-1.6427;119.9018;05/09/2017
-1.6456;120.2975;05/09/2017
-1.5134;119.7116;05/09/2017
-1.6775;120.2199;05/09/2017
-2.5768;121.3846;05/09/2017
-2.3551;119.6014;06/09/2017
-2.5794;121.3829;07/09/2017
-1.497;121.5596;07/09/2017
-0.606;123.1134;07/09/2017
0.6022;121.7238;07/09/2017
-1.4863;121.5669;07/09/2017
-1.5606;120.3542;07/09/2017
0.8276;122.6436;07/09/2017
-1.3763;121.7626;07/09/2017
1.2418;121.3137;07/09/2017
0.5246;122.3791;07/09/2017
-1.5616;120.3491;07/09/2017
-1.5226;122.2654;07/09/2017
-2.5781;121.3892;07/09/2017
-2.5768;121.38;07/09/2017
-2.5685;121.387;07/09/2017
-5.0074;119.7421;08/09/2017
-5.383;119.6416;08/09/2017
-5.1015;119.6749;08/09/2017
-5.453;119.6474;08/09/2017
-5.4892;119.4721;08/09/2017
-5.5775;119.7085;08/09/2017
-5.4703;122.6004;09/09/2017
-2.5813;119.5804;09/09/2017
-2.5812;119.5765;09/09/2017
1.1319;121.3666;09/09/2017
-4.8475;120.0769;10/09/2017
-2.5804;121.3786;10/09/2017
-5.2297;122.0239;10/09/2017
-4.0458;120.311;10/09/2017
-3.4668;119.0806;10/09/2017
-3.077;118.8558;10/09/2017
-4.3231;120.243;10/09/2017
-4.9686;119.9128;10/09/2017
-4.6374;119.8457;10/09/2017
-4.2996;119.8271;10/09/2017
-4.1929;119.6783;10/09/2017
-4.9673;119.9218;10/09/2017
-3.9296;119.7125;10/09/2017
-2.5825;121.3848;10/09/2017
-3.9283;119.7215;10/09/2017
-3.9463;119.6601;10/09/2017
-3.945;119.6691;10/09/2017
-3.7174;119.527;10/09/2017
-1.5185;122.2646;11/09/2017
-2.5789;121.3801;11/09/2017
-2.5696;121.3973;11/09/2017
-2.5673;121.382;11/09/2017
0.6947;122.7229;12/09/2017
-1.4132;121.7589;12/09/2017
-1.7795;121.1831;12/09/2017
-1.7025;119.8981;12/09/2017
-1.7011;119.8888;12/09/2017
-1.6693;119.9873;12/09/2017
-4.4966;121.682;12/09/2017
-4.6915;120.3244;12/09/2017
-4.6901;120.3145;12/09/2017
-4.6573;121.7992;12/09/2017
-4.6014;121.6792;12/09/2017
-3.2201;120.2154;12/09/2017
-3.6036;122.1656;12/09/2017
-3.6024;122.1745;12/09/2017
-3.4417;121.8766;12/09/2017
-4.4297;123.0128;12/09/2017
-4.4669;121.7221;12/09/2017
-4.4578;121.7208;12/09/2017
-3.2016;119.1339;12/09/2017
-4.9227;122.3958;12/09/2017
-1.3576;121.6564;12/09/2017
-1.7663;121.1802;12/09/2017
-1.8862;121.1097;12/09/2017
0.5073;121.9538;12/09/2017
-1.5335;121.5849;12/09/2017
-1.5029;121.6076;12/09/2017
-2.4163;119.7039;12/09/2017
-1.5246;121.5836;12/09/2017
-2.4258;119.7057;12/09/2017
-1.7753;121.1815;12/09/2017
-1.6575;119.87;12/09/2017
-1.5348;121.576;12/09/2017
-5.3183;119.4877;14/09/2017
-4.5216;121.9997;14/09/2017
-4.3932;122.2595;14/09/2017
-2.5787;121.3794;14/09/2017
-5.0598;119.8296;14/09/2017
-2.5757;121.3771;14/09/2017
-3.9042;122.4239;14/09/2017
-4.5279;119.6315;15/09/2017
-2.5779;121.3826;16/09/2017
0.7234;122.9076;16/09/2017
-2.5756;121.3728;16/09/2017
-2.5743;121.3819;16/09/2017
-2.5714;121.3805;16/09/2017
-2.5727;121.3894;16/09/2017
1.0393;120.8248;17/09/2017
-2.575;121.3844;17/09/2017
-2.74;121.6684;17/09/2017
-3.0068;120.1992;17/09/2017
-3.3604;119.5797;17/09/2017
-5.5725;119.5469;17/09/2017
-5.1945;119.6797;17/09/2017
-5.5356;119.7349;17/09/2017
-5.5263;119.7335;17/09/2017
-5.5122;119.8293;17/09/2017
-5.5711;119.5563;17/09/2017
-5.4132;119.6365;17/09/2017
-5.4016;119.5864;17/09/2017
-5.1233;119.6624;17/09/2017
-2.577;121.3723;17/09/2017
-3.7115;119.6903;17/09/2017
-3.8557;119.896;17/09/2017
-2.5751;121.3852;17/09/2017
-2.9417;121.4648;17/09/2017
-1.2278;121.6582;17/09/2017
-1.2168;121.6563;17/09/2017
-2.5781;121.4004;18/09/2017
-2.5752;121.3809;18/09/2017
-2.5719;121.3756;18/09/2017
-2.575;121.3952;18/09/2017
-5.1091;122.4244;18/09/2017
-1.7344;120.7794;18/09/2017
-1.7334;120.784;18/09/2017
-2.5781;121.3676;18/09/2017
-2.8342;122.166;18/09/2017
-2.5799;121.3868;18/09/2017
-2.5696;121.3886;18/09/2017
-2.5677;121.3766;18/09/2017
-2.5789;121.3902;19/09/2017
-2.6485;121.1301;19/09/2017
-1.7553;119.9503;19/09/2017
-1.367;121.4221;19/09/2017
-2.5769;121.3763;19/09/2017
-2.5813;121.3831;19/09/2017
-2.5794;121.3693;19/09/2017
-1.685;119.8291;19/09/2017
-2.8291;122.1663;19/09/2017
-1.5388;121.1936;19/09/2017
-1.7731;120.7856;19/09/2017
-4.4054;122.4782;19/09/2017
-4.0335;119.9353;19/09/2017
-4.4825;121.6847;19/09/2017
-4.4812;121.6937;19/09/2017
-3.9123;119.6859;19/09/2017
-3.9136;119.6766;19/09/2017
-4.2787;122.268;19/09/2017
-5.53;122.5857;19/09/2017
-5.614;122.7001;19/09/2017
-4.5186;119.9476;19/09/2017
-4.5199;119.9383;19/09/2017
-3.9565;119.8339;19/09/2017
-3.9578;119.8247;19/09/2017
-4.5084;121.6332;19/09/2017
-4.0348;119.9261;19/09/2017
-4.7702;119.9296;19/09/2017
-4.7192;120.3526;19/09/2017
-2.5821;121.5957;19/09/2017
-3.1308;119.1097;19/09/2017
-3.1747;119.0423;19/09/2017
-3.1813;119.0629;19/09/2017
-3.1321;119.1005;19/09/2017
-3.18;119.0724;19/09/2017
-1.4113;121.6749;19/09/2017
-2.5512;121.5538;19/09/2017
-2.6108;121.4602;19/09/2017
-3.2657;118.9378;19/09/2017
-1.4127;121.665;19/09/2017
-2.5978;121.5514;19/09/2017
-2.5774;121.3718;19/09/2017
-2.5965;121.5605;19/09/2017
-2.5761;121.3809;19/09/2017
-2.3045;119.9348;19/09/2017
-2.4208;119.6981;19/09/2017
-1.734;119.9354;19/09/2017
-3.357;119.5848;19/09/2017
-2.5808;121.6049;19/09/2017
-2.6119;121.6467;19/09/2017
-1.6852;119.8273;19/09/2017
-3.2913;118.9381;19/09/2017
-2.4117;119.697;19/09/2017
-2.4026;119.696;19/09/2017
-1.5529;119.7868;19/09/2017
-1.1777;121.6298;19/09/2017
-1.8356;119.9923;19/09/2017
-1.1868;121.6312;19/09/2017
-1.6018;119.8916;19/09/2017
-2.9499;121.4688;19/09/2017
-2.9512;121.4598;19/09/2017
-2.9409;121.4676;19/09/2017
-2.9422;121.4585;19/09/2017
-2.6106;121.6559;19/09/2017
-1.7542;120.8243;19/09/2017
-1.7555;120.8153;19/09/2017
-2.7297;121.9791;19/09/2017
-2.7311;121.9696;19/09/2017
-3.1683;119.0458;19/09/2017
0.3495;120.1564;19/09/2017
0.3482;120.1474;19/09/2017
